Title,Company,Company Link,Date Posted,Job Link,Insights,Description Snippet,category
"Marketing & PR Graduate Intern (Leavesden, Watford)",Warner Bros. Discovery,,4/3/24,https://www.linkedin.com/jobs/view/3845720522/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=apyJ4ZaNssyr7v9Tn0I11A%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Every great story has a new beginning, and yours starts here.

Welcome to Warner Bros. Discovery… the stuff dreams are made of.

Who We Are…

When we say, “the stuff dreams are made of,” we’re not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD’s vast portfolio of iconic content and beloved brands, are the storytellers bringing our characters to life, the creators bringing them to your living rooms and the dreamers creating what’s next…

From brilliant creatives, to technology trailblazers, across the globe, WBD offers career defining opportunities, thoughtfully curated benefits, and the tools to explore and grow into your best selves. Here you are supported, here you are celebrated, here you can thrive.

Your New Role…

The intern will assist in the development and execution of Marketing and PR campaigns for all areas of Warner Bros. Studio Tour London. Reporting to the Head of Marketing, the Marketing and PR Intern will be responsible for supporting the marketing and communications teams with general administration, ensuring the smooth running of the department.

Your Role Accountabilities…


Update the asset library with new brand assets and campaign collateral.
Provide support to PR team including managing media requests, assistance during busy campaigns / periods, compile press packs / event materials and general administration.
Assist with the organisation of press trips / visits and help handle ticket requests for VIPs (ensuring tickets are issued via the call centre).
Assist with organisation of any marketing events (internal and external, consumer and trade) ensuring all promotional material is delivered on time.
Provide operational support during photo and video shoots.
Set up and implement third party and website competitions, seeking internal and third-party approvals and prize fulfilment.
Check social media channels daily and report any issues to relevant departments.
Assist in updating and sourcing content for the website through a CMS system.
Coordinate online submission requests to the online and PR inboxes.
Evaluate competitor websites and review feedback in the form of a report to the rest of the team and Directors.
Budget responsibilities to include raising Purchase Orders and setting up new suppliers.
Provide high levels of customer service and relationship management to other departments and our key partners, delivering beyond service expectations.


Qualifications & Experience…


You must be a recent university graduate, having graduated no earlier than July 2022. 
Passionate about pursuing a career in Marketing & PR.
Excellent verbal and written communication skills.
Good with numbers and Excel.
Social media usage experience.
Excellent organisation and prioritisation skills.
Ability to cope in a busy and challenging environment and work to fast deadlines.
Outgoing and friendly demeanor to all members of the Studio Tour staff.
Experience in the leisure / tourism / attractions industry is a bonus.


The Internship...


Salary: £27,000 
Contract Length: 12 months 
Start Date: Likely to be 9th September 2024 
You will gain hands-on experience working on business-critical projects. 
You will have access to personal and professional development courses, executive speakers’ series, special screenings and more. 
You will be part of our Early Talent network of over 100 interns & apprentices, meaning you will have an important support network of other students, graduates and apprentices and plenty of opportunities to socialise! 


Next Steps… 


Stage 1: Submit your CV by Sunday 17th March (you will not be able to apply after this date). 
Stage 2: For eligible candidates, you will be invited to complete a written questionnaire in HireVue. The deadline for this is Sunday 24th March. 
Stage 3: Pre-recorded video interviews via HireVue will be sent out, to be completed in April. 
Stage 4: Assessment Centres & Interviews will take place May-June. 


 

Due to the volume of applications we receive we are unable to provide individual feedback, but if you are unsuccessful we will aim to let you know within 6 weeks of the closing date. 

How We Get Things Done…

This last bit is probably the most important! Here at WBD, our guiding principles are the core values by which we operate and are central to how we get things done. You can find them at www.wbd.com/guiding-principles/ along with some insights from the team on what they mean and how they show up in their day to day. We hope they resonate with you and look forward to discussing them during your interview.

The Legal Bits…

Warner Bros. Discovery embraces the opportunity to build a workforce that reflects the diversity of our society and the world around us. Being an equal opportunity employer means that we take seriously our responsibility to consider qualified candidates on the basis of merit, regardless of sex, gender identity, ethnicity, age, sexual orientation, religion or belief, marital status, pregnancy, parenthood, disability or any other category protected by law.

If you’re a qualified candidate and you require adjustments or accommodations to search for a job opening or apply for a position, please contact us at recruitadmin@wbd.com.

Posted on Mar 4, 2024.",intern
HR & Office Admin Intern - UK,Sungrow Europe,,12/3/24,https://www.linkedin.com/jobs/view/3849393790/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=2VsXfcxg5CAJFF%2FR8JEhpA%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job

Your mission

Hey there and welcome to your new Opportunity with us.

Being an HR & Office Admin Intern is an exciting task, since you are the superhero our company need. You know what setup of our solutions will satisfy the needs, therefore, these here are your most important tasks:

Provide comprehensive administrative support to the management team, assisting with recruitment, onboarding, reviews, employee records management, and more.
Assisting the HR Business Partner and Office Manager in providing counsel, assistance, and support to employees at all levels.
Collaborate with colleagues across different departments to support People initiatives and contribute to a positive workplace culture.
Organising and executing team building events.
Support of the business in daily duties activities by ensuring smooth functioning of the office and handling of current administrative matters.
Coordinating the circulation of correspondence and company documents (including their checking, completion and archiving).
Office/onsite daily support.
Play a pivotal role in shaping the next phase of the company's growth and development, making a tangible impact on our success.




Your profile

All right, all right, so I hope you are now aware of what is up for you, what background should you have in order to feel comfortable with this role? Keep in mind it`s all about HR and office administration, that`s why it is essential for you to have:

Very strong interest in HR & admin work.
Degree in human resources, or other related field ( CIPD is a bonus).
Reliable, hard-working and organized.
Exceptional attention to detail.
Proactive with an ability to work in a fast paced and challenging environment.
Be able to manage sensitive and confidential situations with tact, professionalism, and diplomacy.
Ability to work independently and in a team.
English at least C1 (Chinese written and verbal communication skills is a bonus).
Must be eligible to work in the UK




Why us?

Clean and accessible energy is the key to a sustainable future on our planet!




We are market leaders in the solar energy space with the strongest PV-inverter R&D team and we are the largest inverter manufacturer. If you decide to join our team, you will benefit from the following:




Opportunities for career advancement as we are growing very fast in the EMEA region
Bonus payment on a fixed schedule every year based on performance
A multinational team with a diverse and inclusive mindset
Travel within Europe for training sessions or to attend renewable energy events
Opportunity to visit our R&D facilities in China




Commitment to diversity and inclusion at Sungrow




Our job descriptions were written with inclusivity in mind by using the following criteria:

1) We use a Gender Decoder tool to avoid gendered language.

2) We avoid superfluous requirements by separating essential needs from nice to haves.

3) We do not discriminate based on gender, age, religion, ethnicity, sexual orientation or disability.

4) We do not use stock imagery in our career page, all photos and videos represent our internal culture.

About us

We are a green tech company with young creative minds.

We are fighting every day to make our mission happen – Clean Power for All!

With ~400GW of clean power presently installed worldwide, we are on the road to success!

Welcome at Sungrow




Founded in 1997 by University Professor Cao Renxian, Sungrow is a leader in the research and development of solar inverters with the largest dedicated R&D team in the industry and a broad product portfolio offering PV inverter solutions and energy storage systems for utility-scale, commercial & industrial, and residential applications, as well as internationally recognized floating PV plant solutions, NEV driving solutions, EV charging solutions and renewable hydrogen production systems.




Want to know more? Check out what working with us is like!

Posted on Mar 12, 2024.",intern
Global Digital Communications Intern,Essity,,5/3/24,https://www.linkedin.com/jobs/view/3846532454/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=SIvLYb53BeqSGjqudvX9LQ%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Are you a recent graduate or completing your studies for a Marketing / Communications qualification and want to gain skills and experience within a global organisation? If so this could be the role for you...

About The Role

In the role of Global Digital Communications Intern you will support the global Brand & Communications team, across a variety of digital projects and tasks. This will include tasks such as supporting with internal content management systems across all our medical brand and working closely with the eCommerce team to lead the creation and optimisation of Amazon assets for our JOBST brand.

This role can be a remote or hybrid one, depending on your location. Ideally you would be located near to London, UK or Hamburg, Germany. And it is a full-time, 12 month fixed term role.

We're looking for people who embody our values, aren't afraid to challenge, innovate, experiment, and move at a fast pace. We're always looking for ways to improve our products and ourselves. If this is you, we'd love to talk.

What You Will Do -


Support Global Digital Content Manager with digital content development
Propose ideas to optimize existing digital content
Collect relevant existing offline content to be digitized for online usage
Investigate needs for new enriched (mobile optimized) digital content
Work with external agencies
Work together with lead markets and global stakeholders e.g. -B2C online pharma and Amazon
Support with content for Jobst for ecommerce - online pharmacies and Amazon
Day to day management of our internal content management systems - to support across all Medical brand
Support across wider digital projects for Medical brands


Who You Are

The ideal candidate will be:


Recent graduate or current student finishing their marketing / communications degree
Possess good English communication skills - both written and verbal
Be confident and able to work with multiple stakeholders across the business
Have a sound knowledge of Microsoft Packages
Have a strong attention to detail and be a fast-learner
Be curious and ambitious about all things digital
Have prior internship or other work experience


What We Can Offer You

At Essity, we believe every career is as unique as the individual and empower employees to reach their full potential in a winning culture motivated by a powerful purpose.

At Essity, we embrace the individual and recognise the remarkable power that can be harnessed when different ideas, backgrounds, experiences, and perspective come together.  If you apply for a job at Essity, you can be sure that the only criteria we consider for selection is professional experience, qualifications, key job-related attributes and working values. 

Collaborative and Caring Culture | Empowerment & Engaged People | Work with Impact and A Powerful Purpose | Individual Learning & Career Growth | Health & Safety Priority | Sustainable Value Together| Innovation| Sustainable Working Life | Total Reward

Together, we are improving lives, every day.

Working at Essity is not just a career; it is a chance to directly make the world a healthier, more hygienic and safer place. With impactful innovations coupled with sustainable solutions, we strive to reach more people every year with the necessary and essential solutions for well-being.

Application End Date:

18 Mar 2024



Posted on Mar 5, 2024.",intern
2024 Summer Intern,Homeppl,,14/2/24,https://www.linkedin.com/jobs/view/3830577660/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=iimRiIKj2kjzGSWIMi%2FjTQ%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Homeppl is a fast-growing tech disruptor and our diverse, multicultural team are passionate about bringing equality of opportunity to consumers of financial and property products. Homeppl uses unique technology to qualify tenants and guarantee their liabilities.

About The Role:

We're growing as a business, and are looking for ambitious, smart interns to work with us this summer. You will have exposure to industry leading fraud tech and work with some of our biggest and most important clients.

As an Operations Intern you will:


Review applications for our clients, ensuring that applicants meet their criteria
Use industry leading fraud detection tools to perform document analysis and spot fraud
Provide advice and guidance to applicants to help accelerate the application process
Produce reports for our clients to help them make the right decisions


Requirements

We’re looking for someone who is:


Committed to getting the right outcome for our clients
Careful, with great attention to detail, and able to spot problems and resolve them quickly
Able to clearly explain complex requirements in fluent written English
Tenacious and adaptable, maintains focus whilst working independently and remotely
Interested in learning more about fraud detection


Benefits

At Homeppl, we value being wholeheartedly ourselves at work and embrace fun and innovation. We want our company to have a unique and memorable personality that makes an imprint from day one!

What we offer


The opportunity to work in a growing start up environment
Full training provided
A remote working environment (UK based)
£23,000 Annual starting salary (Pro rata) 
3 month fixed term contract


Note: We only accept UK-based applicants and unfortunately we are unable to sponsor visas for this role

Posted on Feb 14, 2024.",intern
Expression of Interest: Software Engineer Intern,Fingerprint for Success (F4S),,15/3/24,https://www.linkedin.com/jobs/view/3854961140/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=013ETkONxoQnMAZ5ErvaoQ%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job

We are inviting professionals in high-growth industries who are thinking about their next move or looking for a new opportunity to join our expanding talent pool.


The F4S Talent Pool is a pilot project designed to:

Help job seekers get discovered by our partners based on their anticipated hiring needs.
Provide optional support and resources for job seekers in their career endeavours.
Help individuals understand, and bring out the best in themselves and each other.


The F4S Talent Pool process:

Once you express your interest, you will be asked to complete the F4S work style assessment which measures 48 key attitudes and motivations in the context of work. On completion, you will be automatically added to our growing talent pool and contacted as new opportunities arise.


About Fingerprint For Success (F4S)

Backed by 20+ years of research, F4S’s revolutionary predictive analytics have achieved over 90% reliability in forecasting personal and team motivations, behaviours, and performance. Ultimately, we help people find purpose and fulfillment at work, and help build and scale high-performing teams.

Keep in mind, that joining our talent pool does not guarantee a job offer. We aim to balance your technical skills with the results of your F4S work style assessment to match the hiring needs of our partners.


Your feedback is a gift! Write to us via: hello@f4s.com to help co-create the future of recruitment, together.

Posted on Mar 15, 2024.",intern
Bills Customer Support Intern (Summer Internship),Resooma,,14/3/24,https://www.linkedin.com/jobs/view/3857808937/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=EGlCfD24sH2uGLTPbpweZA%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
I WANT TO JOIN A STARTUP!

Well, you’re in the right place…We (Resooma) are on the hunt for what we describe as an ‘all-rounder’** to join our team as our Summer Intern

What is a “Resooma”? Good question

The short answer: Resooma is an early-stage London-based tech startup on a mission to simplify renting homes for you, the renter!

The slightly longer answer: Resooma is a very small team with some very big goals. We’re great at creating simple tech to solve complex rental issues, no experience needed. We currently enable renters to setup & manage utility bills through the platform and have some very cool property-finding tech coming in 2024

Sounds interesting, how do I join?

Easy partner, before we move on let’s start with you asking yourself some questions. Do you have zero issues speaking with perfect strangers? Are you an experienced social media user with a gift for crafting your own personal brand? Do you want to avoid coffee-making duty this year and actually do something interesting for your summer placement? “Yes!” you say, read on…

You’re clearly on the right job advert so let’s look at the finer details to see if it’s a good fit:

Position - Summer Intern

Basic salary - £18,000 ****(£1,500 per month)

Commission - Yes (on top of basic)

Type - Full-time (part-time available)

Dates - May > September (summer placement, some flexibility for earlier start/finish)

Location - Flexible hybrid (fully remote role + option to work from central London office)

The role in a nutshell: 


 Inbound customer support. Every year, thousands of renters come to Resooma to help them setup and manage their utilities. A major part of your role will be helping these people to find the right services for them and to show them how the Resooma platform works (product demos). You will offer support via Whatsapp, email and Zoom
 Representing on socials. If you want to see what we’re about, check out our TikTok & YT. Your role will be to amplify some of our most helpful content by sharing with your personal network and putting your own spin on it
 Connecting the dots. Outside of handling customer enquiries we want you to go hunting for opportunities. This could be in the form of deals with university sports teams, a brand collaboration that you think would hit right or introducing Resooma to your own letting agent/landlord. It’s up to you to find the opportunities and for the rest of the team to make them viable
 Flexibility. Working in an early-stage startup is exciting but comes with a level of uncertainty. This could be a new part of the product is released which then means you will need to adapt to the new offering + how you’re communicating it to customers. Every day is different and we’re looking for someone that can thrive in that problem-solving environment


FAQS

Will I be all alone? Oh hell no. We maybe a small remote team but you will be actively supported by your own line manager, team members from different departments, as well as having a direct relationship with our CEO

Everyone in the team regularly shares knowledge on their own work so each of us can continuously learn and develop

Expect daily team catch-ups, weekly 1:1s and plenty of workshop sessions so you can master your skills and deliver the best value for renters

Do I need to be based in London? Nope. We support a fully remote way of working so your location is not important, just your ability to deliver. We have a few team meetups per year so you can put a face to the Zoom call persona and to work on some of the more complex tasks that we face as a company

But, if you are a Londoner then your are welcome to work out of our dog-friendly Liverpool Street office which comes with a barista and beer/cider taps in the late afternoon (all free)

Will you let me apply if I don’t have fancy degree-level qualifications? Of course, we appreciate that a summer internship is more viable for students but if this role speaks to you and you think you would blow the roof off then send us your application

Whilst we’re on the subject of inclusivity, we are committed to creating a welcoming workplace; diversity and representation is key to the success of our business. Whoever you are, if you want to work at Resooma then you are our type of candidate

What have the biggest challenges been so far and what’s next?

Resooma’s biggest challenge is finding the right partners to plugin for our customers. We’ve had a tough two years as we hadn’t got the utility providers right which created major issues with customer support but where there are issues there are learnings. We now have new utility providers supporting us and have already seen big improvements but we’re still searching for the right partners across property, insurance and other areas of renting to get them streamlined too

How to apply?

To apply, this is the MOST important thing to do when applying. Ensure that you quote the phrase “NOT SO NORMIE” at the top of your application email otherwise your email with be deleted along with all our joint hopes and dreams of making this relationship work. A good listener - or reader in this case - goes a lot further in Resooma than a good blagger so show that you’ve read to the end

Posted on Mar 14, 2024.",intern
Commercial Intern,IRIS Networx,,1/3/24,https://www.linkedin.com/jobs/view/3842471209/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=pnST3kzrm0Fj0psqSlucYg%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
COMMERCIAL INTERN

Location - Hatfield / Hybrid

Internship date: 1st July to 23rd August 2024

Salary: £11.50 per hour

About The Role

We are seeking an intern to join our Commercial team on an 8-week summer internship programme from 1st July to 23rd August 2024.

McCarthy Stone’s internship programme will provide you with an excellent experience where you will gain industry and field-related skills, and experience, while earning a competitive salary. Taking part in our programme will boost your CV and will ensure you have a deep understanding of our business, the industry that we operate in and an insight into our customers.

Supported by our friendly commercial team of estimators, buyers and quantity surveyors you will be actively involved in a wide range of cost management tasks that occur throughout the development and construction phase. In particular, you will become more familiar with construction cost planning and estimating, material and labour tendering and procurement as well as valuing and measuring completed works on site plus you will gain greater insight into our construction methods and the way we approach value engineering and standardisation.

Alongside your role, you will be part of a cohort of interns which will instantly enable you to start building your internal network at McCarthy Stone. There will also be a series of Learning & Development opportunities to get involved in throughout your journey with us including insight and skills sessions and lunch and learns on key business topics.

This internship is based in our divisional office in Hatfield. It is a hybrid role with a minimum of 3 days a week in the office.

About You

Education and Qualifications


Studying towards a degree in Quantity Surveying, Construction Management or Commercial Management on target for a minimum of a 2:2
3 x A Levels
GCSE’s in English and Maths


Personal Attributes 


Interested in a career within Commercial or Construction Management
Organised and works well to deadlines.
Able to multitask and prioritise.
Communicates clearly, both written and verbally.
Shows a good level of attention to detail.
Works well within a team, but equally on their own.
Good at building working relationships
Has a flexible, positive and can-do attitude
Computer literate and has experience in Microsoft Office software.


What Next?

Please make sure to upload your CV and answer all application questions. Our dedicated recruitment team will then be in touch to continue the process.

As part of the selection process, you will have an initial phone or video interview. If successful, you’ll be invited to face-to-face interview.

The application deadline is 25th March 2024 

Please note that we are not able to offer company sponsorship for student visas.

If you have any queries or questions relating to this opportunity or the internship programme, please email

About Us

At McCarthy Stone, we believe that later life is filled with possibilities. We create warm and supportive retirement communities that bring people together to make lives more fulfilling. Everyone at McCarthy Stone is passionate about championing the role, wellbeing, and happiness of older people in society.

We aim to create a better understanding and appreciation of older people by playing our part in helping them to live happy and healthy lives. From senior executive positions to front-line colleagues, we have a shared vision of creating a thriving retirement community, built with innovation and heart, that celebrates later life.

We are delighted to be accredited as a Great Place to Work, and this reflects the evolving culture of excellence and inclusivity in our organisation, and the passion from our teams for what they do.

We recognise the successes, promotions, and achievements of everyone in our business and provide extensive Learning & Development opportunities to support and further you in your career.

McCarthy Stone celebrate diversity and promote equality and inclusion amongst our colleagues. We welcome applications from all, regardless of personal characteristics or background.

Posted on Mar 1, 2024.",intern
Colleague Development Intern - Operational Excellence,IRIS Networx,,5/3/24,https://www.linkedin.com/jobs/view/3847201075/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=74D9YCIzf2L%2B7jLgrH6y%2FQ%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Colleague Development Intern- Operational Excellence

Location: Hatfield / Hybrid

Internship date: 1st July to 23rd August 2024

Salary: £11.50 per hour

We are seeking a business administration intern to join our Operational Excellence team on an 8-week summer internship programme.

McCarthy Stone’s internship programme will provide you with an excellent experience where you will gain industry and field-related skills, and experience, while earning a competitive salary. Taking part in our programme will boost your CV and will ensure you have a deep understanding of our business, the industry that we operate in and an insight into our customers.

Working alongside the Operational Excellence Team, you will gain knowledge implementing new projects and process updates to support our operational teams. You will obtain valuable cross-team networking experience with our key internal stakeholders, helping us to deliver our 2024 plan to simplify processes and documentation for our front-line teams.

Alongside your role, you will be part of a cohort of interns which will instantly enable you to start building your internal network at McCarthy Stone. There will also be a series of Learning & Development opportunities to get involved in throughout your journey with us including insight and skills sessions and lunch and learns on key business topics.

Please note that this role will require working from our Hatfield office on a hybrid basis.

About You

Education and Qualifications


Studying towards a degree in business and on target for a minimum of a 2:2
3 x A Levels or equivalent
GCSE or equivalent in English and Maths


Personal Attributes 


Interested in a career within Business Improvement, Project Management and/or Business Administration.
Organised and works well to deadlines.
Able to multitask and prioritise.
Communicates clearly, both written and verbally.
Shows a good level of attention to detail.
Works well within a team, but equally on their own.
Good at building working relationships
Has a flexible, positive, and can-do attitude
Computer literate and has experience in Microsoft Office software.


About Us

At McCarthy Stone, we believe that later life is filled with possibilities. We create warm and supportive retirement communities that bring people together to make lives more fulfilling. Everyone at McCarthy Stone is passionate about championing the role, wellbeing, and happiness of older people in society.

We aim to create a better understanding and appreciation of older people by playing our part in helping them to live happy and healthy lives. From senior executive positions to front-line colleagues, we have a shared vision of creating a thriving retirement community, built with innovation and heart, that celebrates later life.

We are delighted to be accredited as a Great Place to Work, and this reflects the evolving culture of excellence and inclusivity in our organisation, and the passion from our teams for what they do.

We recognise the successes, promotions, and achievements of everyone in our business and provide extensive Learning & Development opportunities to support and further you in your career.

McCarthy Stone celebrate diversity and promote equality and inclusion amongst our colleagues. We welcome applications from all, regardless of personal characteristics or background.

Posted on Mar 5, 2024.",intern
Data Science Research Intern,Nokia,,7/3/24,https://www.linkedin.com/jobs/view/3785063579/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=O7S4oKM3HX10Hk%2BZ1coLEw%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Job Description

The team you'll be part of

Bell Labs is a worldwide research and development community that focuses its efforts on key technologies for telecommunications. It is internationally renowned as the birthplace of modern information theory, the transistor, the laser and the UNIX operating system. Nowadays we are working on the network of 2020. In this new scenario of interconnected things, people will, almost more than ever before, matter. The Social Dynamics team in Cambridge UK works on the idea of a society empowered by digital data. As part of the emerging research area of “Computational Social Science”, the team answers questions typical of the social sciences using computational methods. The team provides a vibrant multidisciplinary research environment with close links to top academics.

Responsibilities

What you will learn and contribute to

Bell Labs Cambridge UK is currently seeking interns for the area of Data Science to fill 3-month research internship positions. The Data Science research, in Bell Labs - Cambridge, spans from advanced data mining to intelligent computational models.

A successful candidate is expected to have experience in the areas of Technology and Society, Visualization and Interaction Design, or Data Science.

Responsibilities:


Carry out an active and ambitious research project.
Publish the outcomes of the research in major scientific venues worldwide, including top conferences and journals.
Generate intellectual property through the patenting of ideas.


Required Skills

Your skills and experience


Candidates should ideally be enrolled in a PhD program in computer science, information science, interaction design, engineering or any related field.
Must have the ability to conduct independent research while also contributing to team-oriented projects that often span across multiple Bell Labs sites.
A proven record of publication(s) is highly valued, particularly in conference venues such as WWW, CHI, KDD, and CSCW, and journals such as PNAS and Science. 
A successful candidate will be versatile, flexible, hands-on, and a self-starter. Experience in development activities is also highly valued.
Strong written and spoken communications skills, able to participate in robust discussions in English.
Good research skills. 


About Us

 Come create the technology that helps the world act together

Nokia is committed to innovation and technology leadership across mobile, fixed and cloud networks. Your career here will have a positive impact on people’s lives and will help us build the capabilities needed for a more productive, sustainable, and inclusive world.

We challenge ourselves to create an inclusive way of working where we are open to new ideas, empowered to take risks and fearless to bring our authentic selves to work

What we offer

Nokia offers continuous learning opportunities, well-being programs to support you mentally and physically, opportunities to join and get supported by employee resource groups, mentoring programs and highly diverse teams with an inclusive culture where people thrive and are empowered.

Nokia is committed to inclusion and is an equal opportunity employer

Nokia has received the following recognitions for its commitment to inclusion & equality:


 One of the World’s Most Ethical Companies by Ethisphere 
 Gender-Equality Index by Bloomberg 
 Workplace Pride Global Benchmark 


At Nokia, we act inclusively and respect the uniqueness of people. Nokia’s employment decisions are made regardless of race, color, national or ethnic origin, religion, gender, sexual orientation, gender identity or expression, age, marital status, disability, protected veteran status or other characteristics protected by law.

We are committed to a culture of inclusion built upon our core value of respect.

Join us and be part of a company where you will feel included and empowered to succeed.

Posted on Dec 20, 2023.",intern
One Year Management Placement / Internship – Milton Keynes,Enterprise Mobility,,8/3/24,https://www.linkedin.com/jobs/view/3850611283/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ssEEqa1nKx0V%2B%2Fq43GnxLA%3D%3D&trackingId=lWLaFnedwUev3gNWEMIOOw%3D%3D&trk=flagship3_search_srp_jobs,[],"About the job
Overview

We’re Enterprise Mobility. A family-owned, world-class portfolio of brands that in the UK includes household names such as Enterprise Rent-A-Car. A Times Top 100 Graduate Employer, we’ve grown from a pioneering idea over 65-years ago, to the global mobility leader we are today. With a $35 billion turnover, nearly 90,000 team members and over 2.3 million vehicles across 95 countries, we’re here to advance the world, one journey at a time. Imagine what we could do for your career?

Once they join, our students play an integral role in the success of Enterprise and will have a comprehensive introduction to our Graduate Management Training Programme. For a university student, real world professional business experience can put you above the rest when you enter the job market.

Our interns go at a highly energised pace. From day one of your placement at Enterprise, you’ll learn what it takes to run a successful business and acquire the highly marketable skills and experience that you get when you’re helping to run and operate a successful business. But don’t just take our word for it – our interns have twice been voted Best Intern of the Year at the NUE awards.

Our university interns and placement students take on the same challenges on their internship as those that join us on our award-winning Graduate Management Programme. After an initial virtual classroom-based orientation session, you’ll be assigned to a branch office for hands-on business training. It’s learning by doing, not by getting coffee or filing all day. Our promote-from-within culture will do the rest - ensuring that you’ll have a well-rounded training experience and learn skills in management, finance, operations, sales and customer service.

Responsibilities

When you join our Management Placement and Internship Programme, you’ll soon discover that every day is different because it is filled with so many new, exciting, rewarding, and often unexpected challenges. As well as getting the chance to put into practice all that you’ve learned so far while at university, you’ll also learn more hard and soft skills than you ever thought possible.

Not only is it a paid placement programme, but you may also be eligible for performance incentives and employee referral rewards, in the same way that those that join our Graduate Management Programme do too. The business training you’ll receive will be an amazing launchpad to your career.

Qualifications


We accept applications for our Management Placement and Internship Programme from all university students regardless of university attended and subjects being studied. Our assessment is based on how you perform against our competencies and will judge you on that alone.
You must have a full manual UK or EU driving licence, but we do make accommodations for applicants who don’t drive due to a disability. 
No drug or alcohol related offence on driving record within the last five years is permitted.


Additional Information


Please let us know about any accommodations you may need to participate in our recruitment process.
Please limit your application to only one job posting based on where you live and/or plan to work. Applying to multiple locations will delay your application being processed.
This job posting is for applications within the following locations:Milton Keynes

Posted on Mar 8, 2024.",intern
